Date,datetime,open,high,low,close,volume,name
23929,2023-11-27 12:00:00,2025.34,2029.68,2018.01,2018.72,11244.81,ETH
23930,2023-11-27 13:00:00,2018.72,2024.98,2012.17,2023.64,21964.88,ETH
23931,2023-11-27 14:00:00,2023.64,2029.71,2011.8,2015.8,18998.8,ETH
23932,2023-11-27 15:00:00,2015.8,2027.89,2001.98,2003.14,19410.65,ETH
23933,2023-11-27 16:00:00,2003.14,2021.43,2000.78,2021.43,19474.85,ETH
23934,2023-11-27 17:00:00,2021.43,2024.5,2008.5,2010.39,13343.68,ETH
23935,2023-11-27 18:00:00,2010.39,2019.34,2007.28,2007.49,8782.97,ETH
23936,2023-11-27 19:00:00,2007.49,2011.78,1986.06,1994.89,18733.88,ETH
23937,2023-11-27 20:00:00,1994.89,1997.37,1987.37,1995.9,10164.33,ETH
23938,2023-11-27 21:00:00,1995.9,2019.35,1995.56,2015.44,9476.98,ETH
23939,2023-11-27 22:00:00,2015.44,2022.51,2012.14,2020.62,4677.32,ETH
23940,2023-11-27 23:00:00,2020.62,2029.75,2020.23,2027.67,8386.51,ETH
23941,2023-11-28 00:00:00,2027.67,2040.17,2022.94,2033.73,9594.74,ETH
23942,2023-11-28 01:00:00,2033.73,2034.14,2024.42,2026.73,8530.1,ETH
23943,2023-11-28 02:00:00,2026.73,2029.35,2020.51,2026.69,5817.66,ETH
23944,2023-11-28 03:00:00,2026.69,2031.89,2023.69,2027.32,5532.72,ETH
23945,2023-11-28 04:00:00,2027.32,2029.77,2017.52,2019.07,5065.28,ETH
23946,2023-11-28 05:00:00,2019.07,2019.98,1997.93,1998.1,12382.81,ETH
23947,2023-11-28 06:00:00,1998.1,2014.3,1995.65,2013.49,7774.64,ETH
23948,2023-11-28 07:00:00,2013.49,2016.95,2002.7,2014.71,6860.85,ETH
23949,2023-11-28 08:00:00,2014.71,2015.57,2005.68,2006.29,6727.5,ETH
23950,2023-11-28 09:00:00,2006.29,2020.32,2005.78,2018.67,6469.72,ETH
23951,2023-11-28 10:00:00,2018.67,2020.83,2014.02,2020.53,4216.68,ETH
23952,2023-11-28 11:00:00,2020.53,2028.86,2018.42,2028.21,6058.05,ETH
23953,2023-11-28 12:00:00,2028.21,2029.03,2021.48,2022.77,5957.08,ETH
23954,2023-11-28 13:00:00,2022.77,2036.72,2019.53,2035.24,6110.15,ETH
23955,2023-11-28 14:00:00,2035.24,2041.61,2030.67,2031.54,8591.75,ETH
23956,2023-11-28 15:00:00,2031.54,2039.8,2025.43,2036.92,11075.01,ETH
23957,2023-11-28 16:00:00,2036.92,2063.8,2036.0,2057.43,21293.23,ETH
23958,2023-11-28 17:00:00,2057.43,2075.82,2050.98,2073.18,30117.33,ETH
23959,2023-11-28 18:00:00,2073.18,2074.2,2052.51,2058.16,17968.51,ETH
23960,2023-11-28 19:00:00,2058.16,2069.62,2056.73,2060.2,19680.01,ETH
23961,2023-11-28 20:00:00,2060.2,2066.53,2055.7,2064.4,18302.51,ETH
23962,2023-11-28 21:00:00,2064.4,2065.77,2053.62,2054.78,8122.79,ETH
23963,2023-11-28 22:00:00,2054.78,2058.86,2044.59,2050.04,5195.07,ETH
23964,2023-11-28 23:00:00,2050.04,2054.69,2044.79,2049.1,7097.44,ETH
23965,2023-11-29 00:00:00,2049.1,2052.14,2040.37,2051.66,8377.18,ETH
23966,2023-11-29 01:00:00,2051.66,2058.76,2051.61,2051.69,7200.44,ETH
23967,2023-11-29 02:00:00,2051.69,2054.45,2048.38,2050.72,5754.27,ETH
23968,2023-11-29 03:00:00,2050.72,2055.28,2049.49,2054.25,4845.1,ETH
23969,2023-11-29 04:00:00,2054.25,2056.12,2051.01,2055.61,5394.71,ETH
23970,2023-11-29 05:00:00,2055.61,2057.41,2048.97,2054.62,5120.2,ETH
23971,2023-11-29 06:00:00,2054.62,2064.48,2051.34,2063.13,6616.04,ETH
23972,2023-11-29 07:00:00,2063.13,2063.43,2056.06,2058.53,4420.51,ETH
23973,2023-11-29 08:00:00,2058.53,2072.3,2055.9,2071.91,7618.03,ETH
23974,2023-11-29 09:00:00,2071.91,2075.4,2063.15,2067.18,9217.27,ETH
23975,2023-11-29 10:00:00,2067.18,2067.76,2046.12,2049.1,8596.01,ETH
23976,2023-11-29 11:00:00,2049.1,2057.61,2046.73,2053.78,5546.43,ETH
23977,2023-11-29 12:00:00,2053.78,2061.6,2051.39,2055.34,9487.24,ETH
23978,2023-11-29 13:00:00,2055.34,2062.72,2053.43,2054.84,6312.04,ETH
23979,2023-11-29 14:00:00,2054.84,2059.58,2034.49,2036.95,17014.01,ETH
23980,2023-11-29 15:00:00,2036.95,2040.76,2021.26,2032.33,18293.88,ETH
23981,2023-11-29 16:00:00,2032.33,2034.69,2019.91,2026.35,13298.7,ETH
23982,2023-11-29 17:00:00,2026.35,2038.03,2021.01,2033.48,6849.8,ETH
23983,2023-11-29 18:00:00,2033.48,2038.37,2029.13,2037.88,8714.4,ETH
23984,2023-11-29 19:00:00,2037.88,2042.67,2033.5,2039.18,8936.99,ETH
23985,2023-11-29 20:00:00,2039.18,2040.54,2020.28,2026.75,8642.88,ETH
23986,2023-11-29 21:00:00,2026.75,2030.81,2023.04,2029.0,7842.61,ETH
23987,2023-11-29 22:00:00,2029.0,2032.71,2028.52,2029.32,4012.33,ETH
23988,2023-11-29 23:00:00,2029.32,2031.38,2025.43,2029.17,4708.23,ETH
23989,2023-11-30 00:00:00,2029.17,2033.47,2025.18,2027.1,5980.54,ETH
23990,2023-11-30 01:00:00,2027.1,2030.58,2022.78,2025.27,5620.12,ETH
23991,2023-11-30 02:00:00,2025.27,2037.0,2024.55,2036.09,5448.19,ETH
23992,2023-11-30 03:00:00,2036.09,2040.93,2029.87,2040.87,8073.65,ETH
23993,2023-11-30 04:00:00,2040.87,2044.24,2035.7,2036.73,7609.96,ETH
23994,2023-11-30 05:00:00,2036.73,2039.14,2032.33,2034.65,4043.3,ETH
23995,2023-11-30 06:00:00,2034.65,2039.35,2032.18,2035.2,3784.4,ETH
23996,2023-11-30 07:00:00,2035.2,2039.64,2033.22,2036.04,5367.99,ETH
23997,2023-11-30 08:00:00,2036.04,2037.21,2021.3,2026.28,6181.32,ETH
23998,2023-11-30 09:00:00,2026.28,2032.81,2022.5,2029.22,4425.29,ETH
23999,2023-11-30 10:00:00,2029.22,2034.1,2028.2,2030.46,3304.12,ETH
24000,2023-11-30 11:00:00,2030.46,2046.93,2028.81,2045.5,5509.86,ETH
24001,2023-11-30 12:00:00,2045.5,2052.47,2043.66,2045.63,5566.21,ETH
24002,2023-11-30 13:00:00,2045.63,2049.25,2031.67,2035.88,6485.07,ETH
24003,2023-11-30 14:00:00,2035.88,2036.35,2025.16,2030.22,9840.38,ETH
24004,2023-11-30 15:00:00,2030.22,2039.78,2026.36,2033.27,11594.12,ETH
24005,2023-11-30 16:00:00,2033.27,2039.65,2028.71,2035.45,6304.28,ETH
24006,2023-11-30 17:00:00,2035.45,2041.27,2034.4,2039.76,7186.89,ETH
24007,2023-11-30 18:00:00,2039.76,2044.55,2038.06,2039.47,8540.01,ETH
24008,2023-11-30 19:00:00,2039.47,2044.69,2037.06,2041.99,7723.22,ETH
24009,2023-11-30 20:00:00,2041.99,2046.47,2040.33,2044.24,8446.56,ETH
24010,2023-11-30 21:00:00,2044.24,2049.25,2040.88,2046.17,11576.02,ETH
24011,2023-11-30 22:00:00,2046.17,2050.49,2043.92,2043.99,7892.06,ETH
24012,2023-11-30 23:00:00,2043.99,2055.28,2040.92,2052.93,11999.47,ETH
24013,2023-12-01 00:00:00,2052.93,2054.02,2046.0,2050.45,14179.96,ETH
24014,2023-12-01 01:00:00,2050.45,2091.12,2048.07,2089.01,26478.16,ETH
24015,2023-12-01 02:00:00,2089.01,2094.31,2083.66,2086.73,20514.71,ETH
24016,2023-12-01 03:00:00,2086.73,2093.72,2084.1,2093.04,15074.29,ETH
24017,2023-12-01 04:00:00,2093.04,2101.44,2090.92,2095.86,17985.93,ETH
24018,2023-12-01 05:00:00,2095.86,2098.01,2091.26,2092.3,8568.3,ETH
24019,2023-12-01 06:00:00,2092.3,2094.16,2088.08,2093.03,7174.12,ETH
24020,2023-12-01 07:00:00,2093.03,2107.19,2090.51,2093.34,11480.31,ETH
24021,2023-12-01 08:00:00,2093.34,2099.41,2092.07,2094.87,6989.56,ETH
24022,2023-12-01 09:00:00,2094.87,2111.43,2094.87,2105.42,15926.58,ETH
24023,2023-12-01 10:00:00,2105.42,2106.57,2089.85,2090.51,9716.99,ETH
24024,2023-12-01 11:00:00,2090.51,2095.63,2087.89,2093.71,6628.51,ETH
24025,2023-12-01 12:00:00,2093.71,2095.54,2084.68,2087.81,6998.98,ETH
24026,2023-12-01 13:00:00,2087.81,2091.4,2078.17,2081.45,8638.58,ETH
24027,2023-12-01 14:00:00,2081.45,2083.79,2075.15,2079.04,12506.46,ETH
24028,2023-12-01 15:00:00,2079.04,2083.32,2071.06,2080.53,14199.79,ETH
24029,2023-12-01 16:00:00,2080.53,2110.57,2078.59,2105.84,26676.96,ETH
24030,2023-12-01 17:00:00,2105.84,2108.61,2089.09,2094.78,16829.51,ETH
24031,2023-12-01 18:00:00,2094.78,2099.19,2088.32,2091.43,10960.51,ETH
24032,2023-12-01 19:00:00,2091.43,2092.53,2081.57,2090.94,8380.6,ETH
24033,2023-12-01 20:00:00,2090.94,2096.43,2089.0,2091.41,7176.95,ETH
24034,2023-12-01 21:00:00,2091.41,2096.4,2089.62,2091.38,7495.56,ETH
24035,2023-12-01 22:00:00,2091.38,2093.3,2083.12,2086.24,4121.34,ETH
24036,2023-12-01 23:00:00,2086.24,2088.32,2083.61,2088.21,3737.02,ETH
24037,2023-12-02 00:00:00,2088.21,2094.14,2087.29,2093.12,4008.54,ETH
24038,2023-12-02 01:00:00,2093.12,2096.85,2091.65,2095.43,5553.07,ETH
24039,2023-12-02 02:00:00,2095.43,2097.77,2089.53,2092.62,5142.54,ETH
24040,2023-12-02 03:00:00,2092.62,2095.93,2090.96,2094.11,3217.02,ETH
24041,2023-12-02 04:00:00,2094.11,2096.34,2091.07,2095.59,2870.56,ETH
24042,2023-12-02 05:00:00,2095.59,2097.05,2092.48,2095.84,2802.07,ETH
24043,2023-12-02 06:00:00,2095.84,2103.81,2094.79,2102.95,6127.99,ETH
24044,2023-12-02 07:00:00,2102.95,2107.3,2096.44,2097.03,4670.69,ETH
24045,2023-12-02 08:00:00,2097.03,2103.05,2097.03,2100.63,2682.34,ETH
24046,2023-12-02 09:00:00,2100.63,2106.47,2100.4,2104.22,2993.28,ETH
24047,2023-12-02 10:00:00,2104.22,2107.89,2100.81,2102.55,2626.75,ETH
24048,2023-12-02 11:00:00,2102.55,2102.65,2098.19,2100.34,2557.21,ETH
24049,2023-12-02 12:00:00,2100.34,2106.78,2098.86,2106.47,2710.72,ETH
24050,2023-12-02 13:00:00,2106.47,2109.25,2103.43,2104.87,3097.19,ETH
24051,2023-12-02 14:00:00,2104.87,2110.18,2094.9,2100.51,6969.03,ETH
24052,2023-12-02 15:00:00,2100.51,2107.15,2094.97,2105.18,5368.58,ETH
24053,2023-12-02 16:00:00,2105.18,2105.77,2098.48,2100.21,4662.06,ETH
24054,2023-12-02 17:00:00,2100.21,2106.93,2099.38,2106.42,3452.33,ETH
24055,2023-12-02 18:00:00,2106.42,2152.58,2105.42,2148.73,33262.54,ETH
24056,2023-12-02 19:00:00,2148.73,2189.14,2132.65,2159.59,45111.83,ETH
24057,2023-12-02 20:00:00,2159.59,2163.18,2153.76,2158.32,9292.49,ETH
24058,2023-12-02 21:00:00,2158.32,2176.13,2154.38,2169.5,13017.98,ETH
24059,2023-12-02 22:00:00,2169.5,2171.43,2155.42,2158.62,8228.06,ETH
24060,2023-12-02 23:00:00,2158.62,2167.05,2158.17,2165.6,5046.9,ETH
24061,2023-12-03 00:00:00,2165.6,2168.58,2158.43,2167.35,6162.3,ETH
24062,2023-12-03 01:00:00,2167.35,2172.5,2165.72,2170.44,7853.92,ETH
24063,2023-12-03 02:00:00,2170.44,2178.11,2164.71,2166.14,7839.45,ETH
24064,2023-12-03 03:00:00,2166.14,2167.07,2156.94,2162.64,7663.81,ETH
24065,2023-12-03 04:00:00,2162.64,2163.75,2156.64,2157.28,4299.52,ETH
24066,2023-12-03 05:00:00,2157.28,2162.56,2154.69,2161.4,2724.94,ETH
24067,2023-12-03 06:00:00,2161.4,2161.88,2154.21,2158.14,3452.96,ETH
24068,2023-12-03 07:00:00,2158.14,2165.96,2156.2,2165.12,3703.86,ETH
24069,2023-12-03 08:00:00,2165.12,2165.82,2161.11,2161.32,2842.22,ETH
24070,2023-12-03 09:00:00,2161.32,2167.93,2160.88,2166.64,3786.04,ETH
24071,2023-12-03 10:00:00,2166.64,2168.46,2161.81,2167.21,3355.36,ETH
24072,2023-12-03 11:00:00,2167.21,2167.21,2157.9,2159.76,4700.75,ETH
24073,2023-12-03 12:00:00,2159.76,2159.88,2150.33,2153.36,5903.31,ETH
24074,2023-12-03 13:00:00,2153.36,2165.97,2152.0,2162.28,7066.59,ETH
24075,2023-12-03 14:00:00,2162.28,2163.31,2152.28,2152.32,13293.16,ETH
24076,2023-12-03 15:00:00,2152.32,2163.72,2151.97,2161.27,9309.09,ETH
24077,2023-12-03 16:00:00,2161.27,2167.83,2156.9,2160.45,9425.94,ETH
24078,2023-12-03 17:00:00,2160.45,2161.08,2151.87,2154.76,5708.33,ETH
24079,2023-12-03 18:00:00,2154.76,2164.26,2154.06,2162.03,4798.85,ETH
24080,2023-12-03 19:00:00,2162.03,2169.11,2158.79,2168.27,6299.35,ETH
24081,2023-12-03 20:00:00,2168.27,2173.81,2166.31,2168.73,5480.07,ETH
24082,2023-12-03 21:00:00,2168.73,2185.09,2168.58,2183.98,10079.08,ETH
24083,2023-12-03 22:00:00,2183.98,2217.45,2183.04,2205.72,32109.53,ETH
24084,2023-12-03 23:00:00,2205.72,2208.88,2182.46,2193.78,18954.74,ETH
24085,2023-12-04 00:00:00,2193.78,2211.82,2192.42,2210.73,15210.73,ETH
24086,2023-12-04 01:00:00,2210.73,2229.22,2206.86,2214.48,25137.23,ETH
24087,2023-12-04 02:00:00,2214.48,2215.58,2204.89,2213.02,14778.95,ETH
24088,2023-12-04 03:00:00,2213.02,2219.16,2211.09,2211.28,9166.84,ETH
24089,2023-12-04 04:00:00,2211.28,2226.26,2210.96,2225.18,12250.21,ETH
24090,2023-12-04 05:00:00,2225.18,2253.51,2221.83,2246.09,27501.42,ETH
24091,2023-12-04 06:00:00,2246.09,2264.76,2241.35,2247.0,22456.42,ETH
24092,2023-12-04 07:00:00,2247.0,2258.29,2243.55,2247.14,10729.85,ETH
24093,2023-12-04 08:00:00,2247.14,2259.53,2241.23,2255.83,16192.72,ETH
24094,2023-12-04 09:00:00,2255.83,2268.59,2246.27,2246.48,15011.31,ETH
24095,2023-12-04 10:00:00,2246.48,2273.89,2246.32,2260.95,15551.77,ETH
24096,2023-12-04 11:00:00,2260.95,2267.54,2215.23,2238.22,24853.83,ETH
24097,2023-12-04 12:00:00,2238.22,2255.9,2226.37,2253.54,14938.14,ETH
24098,2023-12-04 13:00:00,2253.54,2255.1,2236.38,2239.94,12678.11,ETH
24099,2023-12-04 14:00:00,2239.94,2241.39,2215.76,2225.17,21923.62,ETH
24100,2023-12-04 15:00:00,2225.17,2226.73,2201.87,2211.7,25635.14,ETH
24101,2023-12-04 16:00:00,2211.7,2226.21,2209.86,2225.31,17252.54,ETH
24102,2023-12-04 17:00:00,2225.31,2230.17,2215.3,2218.73,12272.74,ETH
24103,2023-12-04 18:00:00,2218.73,2226.46,2215.96,2224.54,13066.04,ETH
24104,2023-12-04 19:00:00,2224.54,2235.51,2219.55,2234.67,15093.12,ETH
24105,2023-12-04 20:00:00,2234.67,2235.1,2226.71,2228.9,12634.82,ETH
24106,2023-12-04 21:00:00,2228.9,2234.86,2224.7,2234.58,7322.26,ETH
24107,2023-12-04 22:00:00,2234.58,2253.69,2221.06,2227.79,13662.72,ETH
24108,2023-12-04 23:00:00,2227.79,2243.87,2224.2,2243.25,10577.02,ETH
24109,2023-12-05 00:00:00,2243.25,2252.83,2233.37,2251.72,10901.49,ETH
24110,2023-12-05 01:00:00,2251.72,2252.47,2231.15,2239.7,9630.99,ETH
24111,2023-12-05 02:00:00,2239.7,2240.94,2223.27,2229.33,9357.82,ETH
24112,2023-12-05 03:00:00,2229.33,2235.22,2226.69,2231.05,5244.72,ETH
24113,2023-12-05 04:00:00,2231.05,2231.07,2224.93,2226.95,5447.51,ETH
24114,2023-12-05 05:00:00,2226.95,2234.91,2222.73,2234.77,5431.71,ETH
24115,2023-12-05 06:00:00,2234.77,2237.85,2227.04,2230.05,8603.61,ETH
24116,2023-12-05 07:00:00,2230.05,2231.31,2189.0,2200.36,22589.55,ETH
24117,2023-12-05 08:00:00,2200.36,2206.94,2190.77,2201.68,11399.87,ETH
24118,2023-12-05 09:00:00,2201.68,2209.87,2200.83,2207.64,6991.77,ETH
24119,2023-12-05 10:00:00,2207.64,2210.03,2198.3,2198.3,6096.35,ETH
24120,2023-12-05 11:00:00,2198.3,2207.7,2194.32,2204.85,8674.81,ETH
24121,2023-12-05 12:00:00,2204.85,2213.36,2203.24,2212.96,8328.32,ETH
24122,2023-12-05 13:00:00,2212.96,2218.92,2200.36,2200.92,10064.14,ETH
24123,2023-12-05 14:00:00,2200.92,2217.85,2199.49,2216.29,11260.38,ETH
24124,2023-12-05 15:00:00,2216.29,2234.21,2210.11,2228.73,23147.15,ETH
24125,2023-12-05 16:00:00,2228.73,2242.83,2220.63,2236.32,19279.39,ETH
24126,2023-12-05 17:00:00,2236.32,2299.3,2235.65,2292.72,50745.05,ETH
24127,2023-12-05 18:00:00,2292.72,2309.38,2278.1,2280.18,43202.83,ETH
24128,2023-12-05 19:00:00,2280.18,2282.79,2259.85,2272.76,25992.13,ETH
24129,2023-12-05 20:00:00,2272.76,2276.93,2252.16,2265.56,18125.64,ETH
24130,2023-12-05 21:00:00,2265.56,2282.43,2258.43,2273.6,21608.98,ETH
24131,2023-12-05 22:00:00,2273.6,2286.25,2266.12,2281.72,14633.69,ETH
24132,2023-12-05 23:00:00,2281.72,2298.56,2279.3,2293.88,18838.32,ETH
24133,2023-12-06 00:00:00,2293.88,2312.02,2288.35,2310.56,23331.0,ETH
24134,2023-12-06 01:00:00,2310.56,2312.02,2285.84,2295.42,18251.34,ETH
24135,2023-12-06 02:00:00,2295.42,2298.59,2276.31,2292.59,13440.55,ETH
24136,2023-12-06 03:00:00,2292.59,2293.04,2275.21,2282.48,10092.71,ETH
24137,2023-12-06 04:00:00,2282.48,2285.24,2273.54,2279.64,8127.88,ETH
24138,2023-12-06 05:00:00,2279.64,2283.81,2259.17,2269.64,10118.7,ETH
24139,2023-12-06 06:00:00,2269.64,2274.81,2260.85,2272.79,8015.02,ETH
24140,2023-12-06 07:00:00,2272.79,2275.0,2263.85,2265.84,7508.53,ETH
24141,2023-12-06 08:00:00,2265.84,2281.86,2262.17,2279.49,8768.1,ETH
24142,2023-12-06 09:00:00,2279.49,2282.83,2271.85,2274.28,9771.52,ETH
24143,2023-12-06 10:00:00,2274.28,2287.53,2270.74,2276.49,17071.01,ETH
24144,2023-12-06 11:00:00,2276.49,2277.43,2234.26,2253.38,25521.91,ETH
24145,2023-12-06 12:00:00,2253.38,2268.92,2252.16,2263.54,12654.1,ETH
24146,2023-12-06 13:00:00,2263.54,2268.4,2256.18,2261.16,12101.64,ETH
24147,2023-12-06 14:00:00,2261.16,2268.45,2250.54,2254.66,18457.38,ETH
24148,2023-12-06 15:00:00,2254.66,2261.62,2248.41,2252.52,15540.74,ETH
24149,2023-12-06 16:00:00,2252.52,2271.37,2250.88,2266.89,14794.62,ETH
24150,2023-12-06 17:00:00,2266.89,2284.36,2265.69,2269.25,16322.86,ETH
24151,2023-12-06 18:00:00,2269.25,2275.38,2265.28,2272.89,10775.49,ETH
24152,2023-12-06 19:00:00,2272.89,2273.81,2260.54,2263.41,9816.63,ETH
24153,2023-12-06 20:00:00,2263.41,2265.36,2251.79,2251.92,9685.44,ETH
24154,2023-12-06 21:00:00,2251.92,2261.66,2235.63,2247.85,18203.38,ETH
24155,2023-12-06 22:00:00,2247.85,2257.39,2220.51,2234.25,9405.76,ETH
24156,2023-12-06 23:00:00,2234.25,2236.34,2221.24,2232.96,9997.14,ETH
24157,2023-12-07 00:00:00,2232.96,2245.46,2231.05,2241.99,6665.09,ETH
24158,2023-12-07 01:00:00,2241.99,2245.35,2237.55,2244.0,9485.84,ETH
24159,2023-12-07 02:00:00,2244.0,2248.86,2241.4,2248.53,4949.55,ETH
24160,2023-12-07 03:00:00,2248.53,2249.98,2244.25,2249.39,4866.1,ETH
24161,2023-12-07 04:00:00,2249.39,2266.28,2248.26,2264.59,6672.67,ETH
24162,2023-12-07 05:00:00,2264.59,2269.29,2262.47,2265.1,5346.62,ETH
24163,2023-12-07 06:00:00,2265.1,2267.49,2258.82,2260.6,5325.95,ETH
24164,2023-12-07 07:00:00,2260.6,2265.08,2260.36,2261.8,3640.28,ETH
24165,2023-12-07 08:00:00,2261.8,2269.21,2244.9,2245.68,11427.53,ETH
24166,2023-12-07 09:00:00,2245.68,2248.17,2222.53,2241.62,18409.03,ETH
24167,2023-12-07 10:00:00,2241.62,2243.45,2231.84,2232.73,9702.23,ETH
24168,2023-12-07 11:00:00,2232.73,2243.75,2231.59,2236.44,10792.43,ETH
24169,2023-12-07 12:00:00,2236.44,2256.26,2232.41,2255.98,10628.37,ETH
24170,2023-12-07 13:00:00,2255.98,2258.56,2244.35,2249.12,9384.92,ETH
24171,2023-12-07 14:00:00,2249.12,2270.16,2247.84,2267.2,11400.74,ETH
24172,2023-12-07 15:00:00,2267.2,2329.76,2266.67,2321.71,46382.27,ETH
24173,2023-12-07 16:00:00,2321.71,2352.5,2317.14,2346.56,37043.93,ETH
24174,2023-12-07 17:00:00,2346.56,2346.75,2324.45,2335.33,28458.15,ETH
24175,2023-12-07 18:00:00,2335.33,2355.91,2332.79,2337.95,20337.98,ETH
24176,2023-12-07 19:00:00,2337.95,2342.66,2326.61,2335.95,11911.9,ETH
24177,2023-12-07 20:00:00,2335.95,2347.51,2335.54,2341.88,17302.34,ETH
24178,2023-12-07 21:00:00,2341.88,2383.16,2341.77,2370.04,33685.78,ETH
24179,2023-12-07 22:00:00,2370.04,2378.7,2351.15,2351.18,14421.5,ETH
24180,2023-12-07 23:00:00,2351.18,2359.35,2348.32,2356.77,10491.74,ETH
24181,2023-12-08 00:00:00,2356.77,2364.83,2353.34,2361.57,13288.91,ETH
24182,2023-12-08 01:00:00,2361.57,2367.71,2357.94,2361.77,11118.12,ETH
24183,2023-12-08 02:00:00,2361.77,2387.49,2361.7,2378.99,11571.2,ETH
24184,2023-12-08 03:00:00,2378.99,2382.01,2370.6,2375.84,11247.63,ETH
24185,2023-12-08 04:00:00,2375.84,2391.56,2369.78,2370.3,16147.66,ETH
24186,2023-12-08 05:00:00,2370.3,2377.77,2368.2,2376.62,6909.29,ETH
24187,2023-12-08 06:00:00,2376.62,2381.71,2369.87,2375.0,7405.32,ETH
24188,2023-12-08 07:00:00,2375.0,2375.74,2353.53,2353.64,11464.67,ETH
24189,2023-12-08 08:00:00,2353.64,2358.87,2349.74,2351.95,10478.12,ETH
24190,2023-12-08 09:00:00,2351.95,2357.15,2346.55,2347.9,7938.96,ETH
24191,2023-12-08 10:00:00,2347.9,2360.53,2347.24,2358.36,8187.47,ETH
24192,2023-12-08 11:00:00,2358.36,2373.24,2355.97,2365.82,11127.18,ETH
24193,2023-12-08 12:00:00,2365.82,2369.22,2361.28,2362.96,7667.71,ETH
24194,2023-12-08 13:00:00,2362.96,2363.44,2339.77,2343.98,21439.12,ETH
24195,2023-12-08 14:00:00,2343.98,2368.34,2339.41,2364.26,20884.59,ETH
24196,2023-12-08 15:00:00,2364.26,2376.43,2344.35,2346.16,20338.98,ETH
24197,2023-12-08 16:00:00,2346.16,2361.28,2345.72,2355.66,16773.27,ETH
24198,2023-12-08 17:00:00,2355.66,2356.76,2341.48,2350.81,13365.14,ETH
24199,2023-12-08 18:00:00,2350.81,2356.96,2345.93,2345.94,10477.29,ETH
24200,2023-12-08 19:00:00,2345.94,2356.63,2345.66,2353.63,8575.68,ETH
24201,2023-12-08 20:00:00,2353.63,2368.77,2352.8,2366.37,12633.51,ETH
24202,2023-12-08 21:00:00,2366.37,2377.03,2362.0,2369.18,17854.52,ETH
24203,2023-12-08 22:00:00,2369.18,2372.42,2363.76,2364.9,7627.54,ETH
24204,2023-12-08 23:00:00,2364.9,2366.52,2352.17,2358.94,20736.66,ETH
24205,2023-12-09 00:00:00,2358.94,2367.28,2358.66,2363.29,7063.5,ETH
24206,2023-12-09 01:00:00,2363.29,2364.13,2350.92,2355.13,7654.11,ETH
24207,2023-12-09 02:00:00,2355.13,2356.2,2350.52,2353.29,4047.35,ETH
24208,2023-12-09 03:00:00,2353.29,2364.01,2353.24,2360.93,5370.71,ETH
24209,2023-12-09 04:00:00,2360.93,2369.23,2360.32,2368.58,5667.34,ETH
24210,2023-12-09 05:00:00,2368.58,2373.25,2366.09,2367.75,6128.98,ETH
24211,2023-12-09 06:00:00,2367.75,2380.25,2367.55,2371.18,7773.18,ETH
24212,2023-12-09 07:00:00,2371.18,2386.92,2368.73,2383.68,8814.94,ETH
24213,2023-12-09 08:00:00,2383.68,2403.29,2359.36,2362.73,22452.19,ETH
24214,2023-12-09 09:00:00,2362.73,2374.63,2355.78,2358.93,11821.12,ETH
24215,2023-12-09 10:00:00,2358.93,2363.72,2353.48,2360.21,7725.43,ETH
24216,2023-12-09 11:00:00,2360.21,2361.48,2349.98,2357.18,6532.07,ETH
24217,2023-12-09 12:00:00,2357.18,2362.24,2351.39,2359.14,7729.83,ETH
24218,2023-12-09 13:00:00,2359.14,2360.66,2351.24,2360.32,7202.75,ETH
24219,2023-12-09 14:00:00,2360.32,2369.57,2338.69,2352.72,12273.26,ETH
24220,2023-12-09 15:00:00,2352.72,2367.21,2348.9,2363.59,11623.77,ETH
24221,2023-12-09 16:00:00,2363.59,2366.25,2347.23,2355.8,9969.76,ETH
24222,2023-12-09 17:00:00,2355.8,2355.86,2343.44,2349.16,9304.51,ETH
24223,2023-12-09 18:00:00,2349.16,2361.35,2348.64,2359.66,6143.76,ETH
24224,2023-12-09 19:00:00,2359.66,2361.32,2356.88,2358.58,3796.09,ETH
24225,2023-12-09 20:00:00,2358.58,2359.08,2347.31,2353.68,6048.19,ETH
24226,2023-12-09 21:00:00,2353.68,2358.13,2344.95,2355.16,6117.56,ETH
24227,2023-12-09 22:00:00,2355.16,2363.08,2354.01,2354.04,3505.16,ETH
24228,2023-12-09 23:00:00,2354.04,2357.87,2330.43,2341.13,14226.6,ETH
24229,2023-12-10 00:00:00,2341.13,2353.36,2340.52,2351.89,7341.13,ETH
24230,2023-12-10 01:00:00,2351.89,2355.17,2346.67,2349.54,5088.99,ETH
24231,2023-12-10 02:00:00,2349.54,2351.94,2343.61,2345.89,3746.04,ETH
24232,2023-12-10 03:00:00,2345.89,2351.71,2345.7,2351.39,3550.49,ETH
24233,2023-12-10 04:00:00,2351.39,2355.11,2349.18,2355.1,3392.61,ETH
24234,2023-12-10 05:00:00,2355.1,2358.75,2352.11,2357.75,3006.69,ETH
24235,2023-12-10 06:00:00,2357.75,2358.17,2348.96,2350.91,3350.85,ETH
24236,2023-12-10 07:00:00,2350.91,2354.69,2345.14,2354.17,3971.7,ETH
24237,2023-12-10 08:00:00,2354.17,2356.1,2341.87,2344.47,7544.39,ETH
24238,2023-12-10 09:00:00,2344.47,2346.07,2322.8,2323.19,9472.35,ETH
